form	lemma	POS	morph
		
འཇུག་	འཇུག་	VERB
དེ་ལྟ་	དེ་ལྟ་	NO_POS
མ་	མ་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
རྣམས་	རྣམས་	DET
ལ་བ་	ལ་བ་	NOUN
ར་	ལ་	PART
དོ་	གོ་	PART
བཞི་	བཞི་	NUM
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
༔		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
སྐྱེ་གནས་	སྐྱེ་གནས་	NOUN
ཀྱི་	གི་	PART
བར་དོ་	བར་དོ་	NOUN
ནི་	ནི་	NO_POS
མ་	མ་	PART
འི་	གི་	PART
པདྨ་	པདྨ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྱེ་	སྐྱེ་	VERB
ན་	ནས་	PART
འཆི་ནད་	འཆི་ནད་	NO_POS
ཀྱིས་	གིས་	PART
མ་	མ་	PART
བཏབ་	བཏབ་	VERB
བ་	བ་	NOUN
དང་	དང་	NO_POS
གཅིག་	གཅིག་	NUM
༔		PUNCT
འཆི་ཁ་	འཆི་ཁ་	NO_POS
འི་	གི་	PART
བར་དོ་	བར་དོ་	NOUN
ཕྱི་	ཕྱི་	NOUN
འབྱུང་བ་	འབྱུང་བ་	VERB
བསྡུ་	བསྡུ་	VERB
ན་	ནས་	PART
ནང་དབུགས་	ནང་དབུགས་	NO_POS
མ་	མ་	PART
ཆད་	ཆད་	VERB
བ་	བ་	NOUN
དང་	དང་	NO_POS
གཉིས་	གཉིས་	NUM
༔		PUNCT
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
ཀྱི་	གི་	PART
བར་དོ་	བར་དོ་	NOUN
འོད་གསལ་	འོད་གསལ་	NOUN
གྱི་	གི་	PART
སྣང་བ་	སྣང་བ་	VERB
ཤ་	ཤ་	VERB
ན་	ནས་	PART
ལྷུན་གྲུབ་	ལྷུན་གྲུབ་	OTHER
ལ་མ་	ལ་མ་	NO_POS
ཐིམ་	ཐིམ་	NO_POS
བ་	བ་	NOUN
དང་	དང་	NO_POS
གསུམ་	གསུམ་	NUM
༔		PUNCT
སྲིད་པ་	སྲིད་པ་	VERB
འི་	གི་	PART
བར་དོ་	བར་དོ་	NOUN
དེ་ནས་	དེ་ནས་	NO_POS
མངལ་	མངལ་	NOUN
གྱི་	གི་	PART
སྒོ་		
མ་	མ་	PART
ཚུད་	ཚུད་	VERB
བ་	བ་	NOUN
དང་	དང་	NO_POS
བཞི་	བཞི་	NUM
ས་	གིས་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
༔		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཡང་	ཀྱང་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
༔		PUNCT
བར་དོ་	བར་དོ་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
བཞི་	བཞི་	NUM
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
༔		PUNCT
སྐྱེ་གནས་	སྐྱེ་གནས་	NOUN
འཆི་ཁ་	འཆི་ཁ་	NO_POS
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
སྲིད་	སྲིད་	NOUN
༔		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	གོ་	PART
༔		PUNCT
སྐྱེ་གནས་	སྐྱེ་གནས་	NOUN
ཅེས་པ་	ཅེས་པ་	PART
ནི་	ནི་	NO_POS
༔		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
རིག་པ་	རིག་པ་	VERB
གཞི་	གཞི་	NOUN
འི་	གི་	PART
གནས་ལུགས་	གནས་ལུགས་	VERB
༔		PUNCT
ཀ་དག་	ཀ་དག་	OTHER
སྨྲ་	སྨྲ་	VERB
བསམ་བརྗོད་	བསམ་བརྗོད་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
༔		PUNCT
འཁོར་འདས་	འཁོར་འདས་	NOUN
ཀྱི་	གི་	PART
དབྱེ་བསལ་	དབྱེ་བསལ་	NO_POS
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
སྣང་སྟོང་	སྣང་སྟོང་	NO_POS
རི་	རི་	NOUN
མ་	མ་	PART
ཆད་པ་	ཆད་པ་	VERB
༔		PUNCT
ཡེ་	ཡེ་	ADV
གནས་	གནས་	NOUN
ཀྱི་	གི་	PART
གཤིས་ལུགས་	གཤིས་ལུགས་	OTHER
དེ་	སྟེ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
༔		PUNCT
དེ་	སྟེ་	PART
ངོ་	གོ་	PART
ཤེ་	ཤེ་	VERB
སྒོམ་	སྒོམ་	VERB
མྱོང་	མྱོང་	VERB
༔		PUNCT
རྟོགས་པ་	རྟོགས་པ་	VERB
ས་	གིས་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
མ་	མ་	PART
ཐོབ་	ཐོབ་	VERB
༔		PUNCT
ངོ་མ་	ངོ་མ་	OTHER
ཤེ་	ཤེ་	VERB
༔		PUNCT
མ་	མ་	PART
བསྒོམས་	བསྒོམས་	VERB
༔		PUNCT
མ་	མ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ས་	གིས་	PART
འཁྲུལ་	འཁྲུལ་	NO_POS
མ་	མ་	PART
སྲིད་	སྲིད་	NOUN
༔		PUNCT
འཁོར་འདས་	འཁོར་འདས་	NOUN
ཀྱི་	གི་	PART
བློ་	བློ་	NOUN
ས་	གིས་	PART
མ་	མ་	PART
རེག་པ་	རེག་པ་	VERB
༔		PUNCT
དེ་བ་	དེ་བ་	PRON
ན་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
དེ་	སྟེ་	PART
ངོ་མ་	ངོ་མ་	OTHER
ཤེ་	ཤེ་	VERB
༔		PUNCT
སྐྱེ་	སྐྱེ་	NOUN
མེད་	མེད་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྱེ་	སྐྱེ་	VERB
༔		PUNCT
གནས་	གནས་	NOUN
མེད་	མེད་	VERB
ལ་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
འོ་	གོ་	PART
༔		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
གྲོལ་བ་	གྲོལ་བ་	VERB
འི་	གི་	PART
གདམས་པ་	གདམས་པ་	VERB
ནི་	ནི་	NO_POS
གོང་	གོང་	NOUN
དུ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
རྣམས་	རྣམས་	DET
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
༔		PUNCT
དང་པོ་	དང་པོ་	ADJ
འཁོར་འདས་	འཁོར་འདས་	NOUN
རུ་	ལ་	PART
ཤན་	ཤན་	NOUN
དབྱེ་	དབྱེ་	VERB
༔		PUNCT
བ་	བ་	NOUN
དུ་	ལ་	PART
ཁྲེགས་ཆོད་	ཁྲེགས་ཆོད་	NO_POS
དོན་	དོན་	NOUN
ལ་	ལ་	PART
ཞུན་	ཞུན་	NO_POS
འཐར་	འཐར་	NO_POS
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
ཆོད་	ཆོད་	VERB
༔		PUNCT
ཐ་མ་	ཐ་མ་	ADJ
ཐོད་རྒལ་	ཐོད་རྒལ་	OTHER
དོན་	དོན་	NOUN
ལ་མ་	ལ་མ་	NO_POS
ཡེངས་	ཡེངས་	NO_POS
ཉམས་	ཉམས་	NOUN
སུ་	ལ་	PART
བླངས་པ་	བླངས་པ་	VERB
ས་	གིས་	PART
སྣང་	སྣང་	VERB
བཞི་	བཞི་	NUM
ཚད་	ཚད་	NOUN
དུ་	ལ་	PART
འཁྱོལ་	འཁྱོལ་	NO_POS
༔		PUNCT
ཆོ་	ཆོ་	NOUN
ཟད་	ཟད་	VERB
བློ་འདས་	བློ་འདས་	NO_POS
རྟོགས་	རྟོགས་	VERB
༔		PUNCT
ཤེས་བྱ་	ཤེས་བྱ་	VERB
འི་	གི་	PART
གྲོ་	གྲོ་	NOUN
ཐག་	ཐག་	VERB
ཆོད་	ཆོད་	VERB
༔		PUNCT
སྒྱུ་ལུས་	སྒྱུ་ལུས་	NOUN
ལྷག་མེད་	ལྷག་མེད་	ADJ
དུ་	ལ་	PART
ཡལ་བ་	ཡལ་བ་	VERB
རྣམས་	རྣམས་	DET
སོ་	གོ་	PART
༔		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཡང་	ཀྱང་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
༔		PUNCT
སྐྱེ་གནས་	སྐྱེ་གནས་	NOUN
བར་དོ་	བར་དོ་	NOUN
ར་	ལ་	PART
གྲོ་	གྲོ་	NOUN
ཐག་	ཐག་	VERB
བཅད་	བཅད་	VERB
༔		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	གོ་	PART
༔		PUNCT
སྐྱེ་གནས་	སྐྱེ་གནས་	NOUN
བར་དོ་	བར་དོ་	NOUN
འི་	གི་	PART
གདམས་པ་	གདམས་པ་	VERB
མཚམས་	མཚམས་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
འོ་	གོ་	PART
༔		PUNCT
ས་	ས་	ADP
མ་	མ་	PART
ཡཱ་	ཡཱ་	NO_POS
༔		PUNCT
རྒྱ་	རྒྱ་	NOUN
རྒྱ་	རྒྱ་	NOUN
རྒྱ་	རྒྱ་	NOUN
༔		PUNCT
འཆི་ཁ་	འཆི་ཁ་	NO_POS
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
གྱི་	གི་	PART
བར་དོ་	བར་དོ་	NOUN
ནི་	ནི་	NO_POS
༔		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
༔		PUNCT
འཆི་ཁ་	འཆི་ཁ་	NO_POS
ར་	ལ་	PART
མི་	མི་	PART
གསལ་	གསལ་	VERB
བསྐྱར་	བསྐྱར་	NO_POS
གསལ་	གསལ་	VERB
གདབ་	གདབ་	NO_POS
༔		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
༔		PUNCT
སྒེག་མོ་	སྒེག་མོ་	NOUN
ས་	གིས་	PART
མེ་ལོང་	མེ་ལོང་	NOUN
ལྟ་བ་	ལྟ་བ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
འི་	གི་	PART
གདམས་པ་	གདམས་པ་	VERB
ནི་	ནི་	NO_POS
༔		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
རབ་	རབ་	ADV
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
ལ་	ལ་	PART
ཉམས་ལེན་	ཉམས་ལེན་	NOUN
ལ་	ལ་	PART
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
དྲག་པོ་	དྲག་པོ་	ADJ
རྣམས་	རྣམས་	DET
༔		PUNCT
ཕྱི་	ཕྱི་	NOUN
ནང་	ནང་	NOUN
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
འཆི་རྟགས་	འཆི་རྟགས་	NO_POS
རྣམས་	རྣམས་	DET
མན་ངག་	མན་ངག་	NOUN
ལྟ་	ལྟ་	OTHER
བལྟ་	བལྟ་	VERB
ལ་	ལ་	PART
༔		PUNCT
ཕྱི་	ཕྱི་	NOUN
ཚོགས་	ཚོགས་	NOUN
བསོགས་	བསོགས་	NO_POS
དང་	དང་	NO_POS
༔		PUNCT
ནང་	ནང་	NOUN
རྟེན་འབྲེལ་	རྟེན་འབྲེལ་	NOUN
དང་	དང་	NO_POS
༔		PUNCT
གསང་བ་	གསང་བ་	VERB
ཚེ་སྒྲུབ་	ཚེ་སྒྲུབ་	NOUN
གྱིས་	གིས་	PART
ལ་	ལ་	PART
༔		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
མ་	མ་	PART
བསླུས་	བསླུས་	NO_POS
ན་	ལ་	PART
ཡང་གསང་	ཡང་གསང་	OTHER
གི་	གི་	PART
འཆི་ལྟས་	འཆི་ལྟས་	NOUN
༔		PUNCT
ས་	ས་	ADP
ས་	ས་	ADP
ལ་	ལ་	PART
ཐིམ་པ་	ཐིམ་པ་	VERB
ས་	གིས་	PART
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
བག་	བག་	NOUN
བཞི་	བཞི་	NUM
ས་	ས་	ADP
ལ་	ལ་	PART
ལྷུང་	ལྷུང་	VERB
༔		PUNCT
ལྡང་	ལྡང་	NO_POS
མི་	མི་	PART
ནུས་	ནུས་	VERB
༔		PUNCT
ནང་	ནང་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
བན་བུན་	བན་བུན་	NO_POS
ནམ་	གམ་	PART
༔		PUNCT
ང་	ང་	PRON
ཡ་	ཡ་	OTHER
ལ་	ལ་	PART
འཐེན་	འཐེན་	NO_POS
ཟེར་བ་	ཟེར་བ་	VERB
འོང་	འོང་	VERB
༔		PUNCT
ཆུ་	ཆུ་	NOUN
ལ་	ལ་	PART
ཆུ་	ཆུ་	NOUN
ཐིམ་པ་	ཐིམ་པ་	VERB
ས་	གིས་	PART
༔		PUNCT
ཁ་	ཁ་	PRON
སྣ་	སྣ་	NOUN
ནས་ཆུ་	ནས་ཆུ་	NO_POS
ཙ་	ཙ་	NOUN
ར་པ་	ར་པ་	PART
ཅིག་	ཅིག་	PART
འོང་	འོང་	VERB
༔		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྣ་	སྣ་	NOUN
སྐམ་	སྐམ་	VERB
སོ་དྲེག་	སོ་དྲེག་	NO_POS
ཆགས་	ཆགས་	VERB
༔		PUNCT
ནང་	ནང་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
ལང་ལོང་	ལང་ལོང་	OTHER
དུ་	ལ་	PART
འོང་	འོང་	VERB
༔		PUNCT
ཁ་	ཁ་	PRON
སྐམ་	སྐམ་	VERB
ཆུ་	ཆུ་	NOUN
བསྙག་	བསྙག་	VERB
༔		PUNCT
མེ་	མེ་	NOUN
མེ་	མེ་	NOUN
ལ་	ལ་	PART
ཐིམ་པ་	ཐིམ་པ་	VERB
ས་	གིས་	PART
རྐང་ལག་	རྐང་ལག་	NOUN
བཞི་	བཞི་	NUM
ན་	ནས་	PART
དྲོད་	དྲོད་	NOUN
འཆོར་	འཆོར་	NO_POS
༔		PUNCT
སྨིན་ཕྲག་	སྨིན་ཕྲག་	NOUN
གི་	གི་	PART
དྲོད་	དྲོད་	NOUN
འཆོར་	འཆོར་	NO_POS
༔		PUNCT
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ནག་	ནག་	VERB
ཐིབ་	ཐིབ་	NO_POS
ཐིབ་	ཐིབ་	NO_POS
འོང་	འོང་	VERB
༔		PUNCT
རླུང་	རླུང་	NOUN
རླུང་	རླུང་	NOUN
ལ་	ལ་	PART
ཐིམ་པ་	ཐིམ་པ་	VERB
ས་	གིས་	PART
༔		PUNCT
དབུགས་	དབུགས་	NOUN
རྒོད་	རྒོད་	NOUN
ཅིང་	ཅིང་	PART
རྩེག་	རྩེག་	NO_POS
མ་	མ་	PART
མང་	མང་	VERB
༔		PUNCT
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
མོག་མོག་	མོག་མོག་	NO_POS
ཏུ་	ལ་	PART
གྱུར་	གྱུར་	VERB
༔		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རླུང་	རླུང་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ལ་	ལ་	PART
ཐིམ་པ་	ཐིམ་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
སུ་	ལ་	PART
༔		PUNCT
ཕྱི་དབུགས་	ཕྱི་དབུགས་	NO_POS
ཕྲུག་	ཕྲུག་	NOUN
གིས་	གིས་	PART
ཆད་	ཆད་	VERB
༔		PUNCT
ནང་དབུགས་	ནང་དབུགས་	NO_POS
ལུས་པ་	ལུས་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	ལ་	PART
གྲོག་	གྲོག་	NOUN
ཁྱད་པར་ཅན་	ཁྱད་པར་ཅན་	ADJ
ནམ་	གམ་	PART
༔		PUNCT
བླ་མ་	བླ་མ་	NOUN
ཡོད་	ཡོད་	VERB
ན་	ལ་	PART
རབ་	རབ་	ADV
༔		PUNCT
དམ་ཚིག་	དམ་ཚིག་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
རྣམས་	རྣམས་	DET
བསགས་	བསགས་	VERB
༔		PUNCT
ཅི་	ཅི་	NO_POS
ཡོད་པ་	ཡོད་པ་	VERB
ས་	གིས་	PART
སྔོན་འགྲོ་	སྔོན་འགྲོ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
བསོགས་	བསོགས་	NO_POS
བྱ་	བྱ་	VERB
༔		PUNCT
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
ཙམ་	ཙམ་	DET
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
མ་ཆགས་པ་	མ་ཆགས་པ་	NO_POS
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༔		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
དགོས་པ་	དགོས་པ་	VERB
ཡང་	ཀྱང་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
༔		PUNCT
འཆི་ཁ་	འཆི་ཁ་	NO_POS
འི་	གི་	PART
བར་དོ་	བར་དོ་	NOUN
ར་	ལ་	PART
འདི་ལྟར་	འདི་ལྟར་	NO_POS
བྱ་	བྱ་	VERB
༔		PUNCT
ཕྱི་	ཕྱི་	NOUN
ཡི་	གི་	PART
འཆི་ལྟས་	འཆི་ལྟས་	NOUN
ཉེ་	ཉེ་	NUM
གཅིག་	གཅིག་	NUM
བརྟག་	བརྟག་	VERB
༔		PUNCT
ཚོགས་	ཚོགས་	NOUN
བསགས་	བསགས་	VERB
རྟེན་འབྲེལ་	རྟེན་འབྲེལ་	NOUN
འཆི་བ་	འཆི་བ་	VERB
བསླུ་	བསླུ་	NO_POS
༔		PUNCT
ནང་	ནང་	NOUN
གི་	གི་	PART
འཆི་ལྟས་	འཆི་ལྟས་	NOUN
ཚང་བ་	ཚང་བ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
༔		PUNCT
བླ་མ་	བླ་མ་	NOUN
མཆེད་	མཆེད་	NOUN
དང་	དང་	NO_POS
ལྕམ་དྲལ་	ལྕམ་དྲལ་	NOUN
ལ་	ལ་	PART
༔		PUNCT
སྔོན་འགྲོ་	སྔོན་འགྲོ་	NOUN
ཚོགས་	ཚོགས་	NOUN
བསགས་	བསགས་	VERB
སྤང་	སྤང་	VERB
དག་	དག་	DET
བྱ་	བྱ་	VERB
༔		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྤྲུལ་སྐུ་	སྤྲུལ་སྐུ་	NOUN
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཚ་	ཚ་	VERB
གསུམ་	གསུམ་	NUM
དག་པ་	དག་པ་	VERB
ར་	ལ་	PART
བཀླག་པ་	བཀླག་པ་	VERB
ས་	གིས་	PART
༔		PUNCT
ཕུང་པོ་	ཕུང་པོ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
གཞོག་	གཞོག་	NO_POS
གཡས་པ་	གཡས་པ་	VERB
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
བཅུག་	བཅུག་	VERB
ལ་	ལ་	PART
སེང་གེ་	སེང་གེ་	NOUN
འི་	གི་	PART
ཉལ་	ཉལ་	NO_POS
ལུགས་	ལུགས་	NOUN
སུ་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
༔		PUNCT
སྐུ་གསུམ་	སྐུ་གསུམ་	OTHER
གང་རུང་	གང་རུང་	NOUN
གི་	གི་	PART
འཕོ་བ་	འཕོ་བ་	VERB
གདབ་བོ་	གདབ་བོ་	NO_POS
༔		PUNCT
ཕོ་	ཕོ་	NOUN
གཡའ་	གཡའ་	NOUN
མོ་	གོ་	PART
གཡོན་	གཡོན་	NOUN
གྱི་	གི་	PART
རྣ་བ་	རྣ་བ་	NOUN
ར་	ལ་	PART
སྙུག་	སྙུག་	NO_POS
སྦུག་	སྦུག་	NO_POS
བཅུག་	བཅུག་	VERB
ལ་	ལ་	PART
༔		PUNCT
ཨེ་མ་	ཨེ་མ་	INTJ
རིགས་	རིགས་	NOUN
ཀྱི་	གི་	PART
བུ་	བུ་	NOUN
དམ་པ་	དམ་པ་	VERB
ཁྱོད་	ཁྱོད་	PRON
ཚེ་	ཚེ་	NOUN
འདི་	འདི་	DET
འི་	གི་	PART
མ་	མ་	PART
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
སྣང་བ་	སྣང་བ་	VERB
ལ་མ་	ལ་མ་	NO_POS
ཆགས་	ཆགས་	VERB
ཤིག་	ཅིག་	PART
༔		PUNCT
མ་	མ་	PART
ཆགས་	ཆགས་	VERB
ཤིག་	ཅིག་	PART
༔		PUNCT
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
སྣང་བ་	སྣང་བ་	VERB
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
རང་	རང་	PRON
གི་	གི་	PART
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
༔		PUNCT
རང་	རང་	PRON
མདངས་	མདངས་	NOUN
སྣང་བ་	སྣང་བ་	VERB
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
ཀྱི་	གི་	PART
བར་དོ་	བར་དོ་	NOUN
༔		PUNCT
འོད་	འོད་	NOUN
སྐུ་	སྐུ་	NOUN
དང་	དང་	NO_POS
༔		PUNCT
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
དང་	དང་	NO_POS
༔		PUNCT
སྐུ་	སྐུ་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
འོད་	འོད་	NOUN
ཀྱི་	གི་	PART
དེ་	སྟེ་	PART
རང་སྣང་	རང་སྣང་	NO_POS
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
ངོ་	གོ་	PART
སྤྲད་པ་	སྤྲད་པ་	VERB
འི་	གི་	PART
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
མངོན་སུམ་	མངོན་སུམ་	NOUN
རང་	རང་	PRON
མདངས་	མདངས་	NOUN
ཀྱི་	གི་	PART
སྣང་བ་	སྣང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
༔		PUNCT
དེ་	སྟེ་	PART
ངོ་	གོ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
གྱིས་	གིས་	PART
ཤིག་	ཅིག་	PART
༔		PUNCT
ཅེས་	ཅེས་	PART
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༔		PUNCT
