form	lemma	POS	morph
		
འཇུག་	འཇུག་	VERB
བཀྲ་ཤིས་	བཀྲ་ཤིས་	NOUN
བརྗོད་	བརྗོད་	VERB
༔		PUNCT
བསྔོ་བ་	བསྔོ་བ་	VERB
བྱ་	བྱ་	VERB
དང་	དང་	NO_POS
སུམ་ཅུ་	སུམ་ཅུ་	OTHER
ཡི་	གིས་	PART
༔		PUNCT
འདི་ཉིད་	འདི་ཉིད་	OTHER
ལས་བྱང་	ལས་བྱང་	OTHER
རྩ་	རྩ་	NUM
ཐོ་	ཐོ་	NOUN
ར་	ལ་	PART
འདེབས་	འདེབས་	VERB
༔		PUNCT
སྐལ་ལྡན་	སྐལ་ལྡན་	ADJ
གཅིག་	གཅིག་	NUM
དང་	དང་	NO_POS
འཕྲད་པ་	འཕྲད་པ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
༔		PUNCT
ས་	ས་	ADP
མ་	མ་	PART
ཡ་	ཡ་	NOUN
༔		PUNCT
རྒྱ་	རྒྱ་	NOUN
རྒྱ་	རྒྱ་	NOUN
རྒྱ་	རྒྱ་	NOUN
༔		PUNCT
རྩ་བ་	རྩ་བ་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	PART
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	གོ་	PART
༔		PUNCT
སྔོན་འགྲོ་	སྔོན་འགྲོ་	NOUN
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
རྫ་	རྫ་	NOUN
ལ་	ལ་	PART
གསུམ་	གསུམ་	NUM
༔		PUNCT
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
དམ་རྫས་	དམ་རྫས་	NOUN
མཆོད་རྫས་	མཆོད་རྫས་	NOUN
བསགཿ་		NON_WORD
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ས་ཆོག་	ས་ཆོག་	NOUN
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
རྫོགས་	རྫོགས་	VERB
ན་	ནས་	PART
༔		PUNCT
བྷན་		NON_WORD
དྷ་		NON_WORD
བདུད་རྩི་	བདུད་རྩི་	NOUN
རྣམ་	རྣམ་	NOUN
ལྔ་	ལྔ་	NUM
སྦྱར་	སྦྱར་	VERB
༔		PUNCT
ཧཱུྃ་		NON_WORD
༔		PUNCT
བཀའ་	བཀའ་	NOUN
གསང་	གསང་	VERB
རྨད་བྱུང་	རྨད་བྱུང་	NOUN
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
དུ་	ལ་	PART
༔		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལྔ་	ལྔ་	NUM
ཡི་	གིས་	PART
ཆག་ཆག་	ཆག་ཆག་	NOUN
འདེབས་	འདེབས་	VERB
༔		PUNCT
བྱུང་	བྱུང་	VERB
དང་	དང་	NO_POS
འབྱུང་འགྱུར་	འབྱུང་འགྱུར་	NOUN
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
མཆོག་	མཆོག་	ADJ
༔		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ལྔ་	ལྔ་	NUM
རྫོགས་	རྫོགས་	VERB
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
གསལ་	གསལ་	VERB
༔		PUNCT
ཨོཾ་	ཨོཾ་	X
སརྦ་	སརྦ་	NO_POS
པཉྩ་	པཉྩ་	NO_POS
གུ་	གུ་	OTHER
ཧྱ་		NON_WORD
མཎྜ་		NON_WORD
ལ་	ལ་	PART
ཏྲཱྃ་		NON_WORD
༔		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཐིག་སྐུད་	ཐིག་སྐུད་	NO_POS
ལྔ་	ལྔ་	NUM
བསྒྲིལ་	བསྒྲིལ་	NO_POS
ལ་	ལ་	PART
༔		PUNCT
བྱང་སེམས་	བྱང་སེམས་	NOUN
དཀར་དམར་	དཀར་དམར་	OTHER
འཕྲོད་	འཕྲོད་	NO_POS
སྦྱར་	སྦྱར་	VERB
སྩལ་	སྩལ་	VERB
༔		PUNCT
ཐིག་	ཐིག་	NOUN
སྣ་	སྣ་	NOUN
རང་	རང་	PRON
གི་	གི་	PART
རིག་མ་	རིག་མ་	NOUN
འམ་	གམ་	PART
༔		PUNCT
བུ་མོ་	བུ་མོ་	NOUN
མཚན་ལྡན་	མཚན་ལྡན་	ADJ
ལག་	ལག་	NOUN
ཏུ་	ལ་	PART
གཏད་	གཏད་	VERB
༔		PUNCT
མཁའ་	མཁའ་	NOUN
གསང་	གསང་	VERB
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
སྦྱོར་	སྦྱོར་	VERB
མཚམས་	མཚམས་	NOUN
ན་	ནས་	PART
༔		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ལྷ་ཚོགས་	ལྷ་ཚོགས་	NOUN
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
བསྐྱེད་	བསྐྱེད་	VERB
༔		PUNCT
གདབ་	གདབ་	NO_POS
ཐབས་	ཐབས་	NOUN
སྤྱི་	སྤྱི་	DET
དང་	དང་	NO_POS
འདྲ་བ་	འདྲ་བ་	VERB
ལ་	ལ་	PART
༔		PUNCT
བྲྀ་		NON_WORD
ཐབས་	ཐབས་	NOUN
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
གཞུང་	གཞུང་	NOUN
དུ་	ལ་	PART
ཤེ་	ཤེ་	VERB
༔		PUNCT
རྟེན་	རྟེན་	NOUN
རྫ་	རྫ་	NOUN
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
གཞུང་	གཞུང་	NOUN
བཞིན་	བཞིན་	NOUN
ནམ་	གམ་	PART
༔		PUNCT
འོན་ཏེ་	འོན་ཏེ་	NO_POS
དབུ་	དབུ་	NOUN
སུ་	ལ་	PART
གཏོ་	གཏོ་	VERB
ཆེན་	ཆེན་	NO_POS
སྟེང་	སྟེང་	NOUN
༔		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
དང་	དང་	NO_POS
པད་འདབ་	པད་འདབ་	NO_POS
ལ་	ལ་	PART
༔		PUNCT
ཐོད་ཕྲེང་	ཐོད་ཕྲེང་	NO_POS
རྩལ་	རྩལ་	NOUN
གྱི་	གི་	PART
སྐུ་བཞི་	སྐུ་བཞི་	OTHER
དང་	དང་	NO_POS
༔		PUNCT
རིན་ཆེན་	རིན་ཆེན་	OTHER
ཟུར་	ཟུར་	NOUN
བརྒྱད་	བརྒྱད་	NUM
མཚན་	མཚན་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ལྷ་	ལྷ་	NOUN
༔		PUNCT
ཌཱ་ཀི་	ཌཱ་ཀི་	NOUN
དཔའ་བོ་	དཔའ་བོ་	NOUN
རིག་འཛིན་	རིག་འཛིན་	OTHER
བཀོད་	བཀོད་	VERB
༔		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
བདེ་གཤེགས་	བདེ་གཤེགས་	NOUN
ཀྱི་	གི་	PART
༔		PUNCT
སྐུ་གསུང་ཐུགས་	སྐུ་གསུང་ཐུགས་	NOUN
རྟེན་	རྟེན་	NOUN
མ་	མ་	PART
ལུས་	ལུས་	NOUN
དགྲམ་	དགྲམ་	NO_POS
༔		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
རྫ་	རྫ་	NOUN
ཀྱང་	ཀྱང་	PART
གཞུང་	གཞུང་	NOUN
བཞིན་	བཞིན་	NOUN
ནམ་	གམ་	PART
༔		PUNCT
ཕྱི་	ཕྱི་	NOUN
ཡི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
རྣམ་	རྣམ་	NOUN
ལྔ་	ལྔ་	NUM
ཤ་	ཤ་	VERB
༔		PUNCT
ནང་	ནང་	NOUN
གི་	གི་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ལྔ་	ལྔ་	NUM
༔		PUNCT
གསུར་	གསུར་	NO_POS
ཆེན་	ཆེན་	NO_POS
སྤོ་	སྤོ་	NOUN
དང་	དང་	NO_POS
དྲི་ཆབ་	དྲི་ཆབ་	NO_POS
ཆུ་	ཆུ་	NOUN
༔		PUNCT
ཤ་ཆེན་	ཤ་ཆེན་	NOUN
བཤོས་	བཤོས་	VERB
དང་	དང་	NO_POS
ཞུན་	ཞུན་	NO_POS
ཆེན་	ཆེན་	NO_POS
མེ་	མེ་	NOUN
༔		PUNCT
རྐང་གླིང་	རྐང་གླིང་	OTHER
ཐོད་རྔ་	ཐོད་རྔ་	NO_POS
ཌཱ་	ཌཱ་	NO_POS
དྲིལ་	དྲིལ་	VERB
ལྷོ་	ལྷོ་	NOUN
༔		PUNCT
གཏོར་མ་	གཏོར་མ་	NOUN
ལྷ་	ལྷ་	NOUN
གྲངས་	གྲངས་	NOUN
མཉམ་པ་	མཉམ་པ་	VERB
དང་	དང་	NO_POS
༔		PUNCT
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
ཅི་	ཅི་	NO_POS
ཆེ་	ཆེ་	VERB
བྱེད་	བྱེད་	VERB
༔		PUNCT
ཐོད་པ་	ཐོད་པ་	NOUN
དུམ་	དུམ་	NO_POS
གཉིས་	གཉིས་	NUM
དུམ་	དུམ་	NO_POS
གསུམ་	གསུམ་	NUM
བཞི་	བཞི་	NUM
༔		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
སྨན་	སྨན་	NOUN
རག་	རག་	VERB
གིས་	གིས་	PART
བཀང་པ་	བཀང་པ་	VERB
༔		PUNCT
སྒོ་	སྒོ་	NOUN
བཞི་	བཞི་	NUM
ར་	ལ་	PART
བཀོད་	བཀོད་	VERB
དང་	དང་	NO_POS
གྲུ་བཞི་	གྲུ་བཞི་	ADJ
ར་	ལ་	PART
ནི་	ནི་	NO_POS
༔		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
བལྟ་	བལྟ་	VERB
འཆར་བ་	འཆར་བ་	VERB
ནུབ་	ནུབ་	ADV
༔		PUNCT
ཞུན་མ་	ཞུན་མ་	NO_POS
ལྷ་	ལྷ་	NOUN
གྲངས་	གྲངས་	NOUN
མཉམ་པ་	མཉམ་པ་	VERB
དང་	དང་	NO_POS
༔		PUNCT
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
རྗེས་	རྗེས་	NOUN
དང་	དང་	NO_POS
ཚོགས་འཁོར་	ཚོགས་འཁོར་	NOUN
བཤམ་	བཤམ་	NO_POS
༔		PUNCT
ད་	ད་	NOUN
དང་	དང་	NO_POS
ཞིང་	ཅིང་	PART
གི་	གི་	PART
འཕན་གདུགས་	འཕན་གདུགས་	NO_POS
བགྲམ་		NON_WORD
༔		PUNCT
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
རྫ་	རྫ་	NOUN
གསོག་	གསོག་	VERB
རིམ་པ་	རིམ་པ་	NOUN
འོ་	གོ་	PART
༔		PUNCT
ས་	ས་	ADP
མ་	མ་	PART
ཡ་	ཡ་	NOUN
༔		PUNCT
རྒྱ་	རྒྱ་	NOUN
རྒྱ་	རྒྱ་	NOUN
རྒྱ་	རྒྱ་	NOUN
༔		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
སྐྱབས་འགྲོ་	སྐྱབས་འགྲོ་	OTHER
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
ནི་	ནི་	NO_POS
༔		PUNCT
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
ཡིད་	ཡིད་	NOUN
དད་	དད་	VERB
འདི་སྐད་	འདི་སྐད་	NO_POS
དོ་	གོ་	PART
༔		PUNCT
ན་མོ་	ན་མོ་	X
༔		PUNCT
བླ་མ་	བླ་མ་	NOUN
བདེ་གཤེགས་	བདེ་གཤེགས་	NOUN
འདུས་པ་	འདུས་པ་	VERB
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
༔		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ལ་	ལ་	PART
༔		PUNCT
བདག་	བདག་	PRON
དང་	དང་	NO_POS
འགྲོ་	འགྲོ་	VERB
དྲུག་	དྲུག་	NUM
སེམས་ཅན་	སེམས་ཅན་	NOUN
རྣམས་	རྣམས་	DET
༔		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བ་	བ་	NOUN
དུ་	ལ་	PART
སྐྱབས་	སྐྱབས་	NOUN
སུ་	ལ་	PART
མཆི་	མཆི་	NO_POS
༔		PUNCT
བླ་མ་	བླ་མ་	NOUN
བདེ་གཤེགས་	བདེ་གཤེགས་	NOUN
འདུས་པ་	འདུས་པ་	VERB
འི་	གི་	PART
གསུང་	གསུང་	VERB
༔		PUNCT
རྩ་བ་	རྩ་བ་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ལ་	ལ་	PART
༔		PUNCT
བདག་	བདག་	PRON
དང་	དང་	NO_POS
འགྲོ་	འགྲོ་	VERB
དྲུག་	དྲུག་	NUM
སེམས་ཅན་	སེམས་ཅན་	NOUN
རྣམས་	རྣམས་	DET
༔		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བ་	བ་	NOUN
དུ་	ལ་	PART
སྐྱབས་	སྐྱབས་	NOUN
སུ་	ལ་	PART
མཆི་	མཆི་	NO_POS
༔		PUNCT
བླ་མ་	བླ་མ་	NOUN
བདེ་གཤེགས་	བདེ་གཤེགས་	NOUN
འདུས་པ་	འདུས་པ་	VERB
འི་	གི་	PART
ཐུགས་	ཐུགས་	NOUN
༔		PUNCT
སྐུ་གསུམ་	སྐུ་གསུམ་	OTHER
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ལ་	ལ་	PART
༔		PUNCT
བདག་	བདག་	PRON
དང་	དང་	NO_POS
འགྲོ་	འགྲོ་	VERB
དྲུག་	དྲུག་	NUM
སེམས་ཅན་	སེམས་ཅན་	NOUN
རྣམས་	རྣམས་	DET
༔		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བ་	བ་	NOUN
དུ་	ལ་	PART
སྐྱབས་	སྐྱབས་	NOUN
སུ་	ལ་	PART
འཆི་	འཆི་	VERB
༔		PUNCT
ན་མོ་	ན་མོ་	X
༔		PUNCT
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
འགྲོ་བ་	འགྲོ་བ་	VERB
ཀུན་	ཀུན་	DET
དོན་	དོན་	NOUN
དུ་	ལ་	PART
༔		PUNCT
བླ་མེད་	བླ་མེད་	ADJ
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
བསྒྲུབས་	བསྒྲུབས་	VERB
ན་	ནས་	PART
ནི་	ནི་	NO_POS
༔		PUNCT
གང་	གང་	NO_POS
ལ་	ལ་	PART
གང་	གང་	NO_POS
འདུལ་	འདུལ་	NO_POS
ཕྲིན་ལས་	ཕྲིན་ལས་	NOUN
ཀྱིས་	གིས་	PART
༔		PUNCT
འགྲོ་དོན་	འགྲོ་དོན་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
དོ་	གོ་	PART
༔		PUNCT
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
འགྲོ་བ་	འགྲོ་བ་	VERB
ཀུན་	ཀུན་	DET
དོན་	དོན་	NOUN
དུ་	ལ་	PART
༔		PUNCT
བླ་མེད་	བླ་མེད་	ADJ
དམ་ཆོས་	དམ་ཆོས་	NOUN
བསྒྲུབས་	བསྒྲུབས་	VERB
ན་	ནས་	PART
ནི་	ནི་	NO_POS
༔		PUNCT
གང་	གང་	NO_POS
ལ་	ལ་	PART
གང་	གང་	NO_POS
འདུལ་	འདུལ་	NO_POS
ཕྲིན་ལས་	ཕྲིན་ལས་	NOUN
ཀྱིས་	གིས་	PART
༔		PUNCT
འགྲོ་དོན་	འགྲོ་དོན་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
དོ་	གོ་	PART
༔		PUNCT
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
འགྲོ་བ་	འགྲོ་བ་	VERB
ཀུན་	ཀུན་	DET
དོན་	དོན་	NOUN
དུ་	ལ་	PART
༔		PUNCT
བླ་མེད་	བླ་མེད་	ADJ
དགེ་འདུན་	དགེ་འདུན་	NOUN
བསྒྲུབས་	བསྒྲུབས་	VERB
ན་	ནས་	PART
ནི་	ནི་	NO_POS
༔		PUNCT
གང་	གང་	NO_POS
ལ་	ལ་	PART
གང་	གང་	NO_POS
འདུལ་	འདུལ་	NO_POS
ཕྲིན་ལས་	ཕྲིན་ལས་	NOUN
ཀྱིས་	གིས་	PART
༔		PUNCT
འགྲོ་དོན་	འགྲོ་དོན་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
དོ་	གོ་	PART
༔		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
ཚོགས་	ཚོགས་	NOUN
གཉིས་	གཉིས་	NUM
བསགས་པ་	བསགས་པ་	VERB
ནི་	ནི་	NO_POS
༔		PUNCT
ཕྱི་	ཕྱི་	NOUN
ནང་	ནང་	NOUN
གསང་བ་	གསང་བ་	VERB
གསུམ་	གསུམ་	NUM
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
༔		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
རྩ་	རྩ་	NUM
གསུམ་	གསུམ་	NUM
ལྷ་	ལྷ་	NOUN
༔		PUNCT
སྐུ་གསུམ་	སྐུ་གསུམ་	OTHER
མདུན་	མདུན་	NOUN
གྱི་	གི་	PART
ནམ་མཁ་	ནམ་མཁའ་	NOUN
ར་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
༔		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨཱཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
༔		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་པོ་	གསུམ་པོ་	NUM
གཤེགས་	གཤེགས་	VERB
སུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
༔		PUNCT
པདྨ་	པདྨ་	NOUN
འི་	གི་	PART
གདན་	གདན་	NOUN
ལ་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
སུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
༔		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	PART
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	གོ་	PART
༔		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	PART
མཆོད་པ་	མཆོད་པ་	VERB
འབུལ་	འབུལ་	NO_POS
༔		PUNCT
སྡིག་པ་	སྡིག་པ་	VERB
མི་དགེ་	མི་དགེ་	NOUN
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
བཤགས་	བཤགས་	NO_POS
༔		PUNCT
དགེ་བ་	དགེ་བ་	VERB
ཀུན་	ཀུན་	DET
ལ་	ལ་	PART
རྗེས་	རྗེས་	NOUN
ཡི་	གི་	PART
རང་	རང་	PRON
༔		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
བསྐོར་	བསྐོར་	VERB
དུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
༔		PUNCT
མྱ་ངན་	མྱ་ངན་	NOUN
མི་འདའ་	མི་འདའ་	NO_POS
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
༔		PUNCT
དགེ་བ་	དགེ་བ་	VERB
སེམས་ཅན་	སེམས་ཅན་	NOUN
དོན་	དོན་	NOUN
དུ་	ལ་	PART
བསྔོ་	བསྔོ་	VERB
༔		PUNCT
བླ་མེད་	བླ་མེད་	ADJ
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
མྱུར་	མྱུར་	VERB
ཐོབ་	ཐོབ་	VERB
